time,wds,sp,t2m,wds_scaled,hour,month,date,dayofweek,dayofyear
2021-03-20 02:00:00,1.6040309756431046,-0.7633263394383816,-1.4088463207320583,0.3128612689404594,2,3,2021-03-20,5,79
2021-03-20 03:00:00,1.4184792052053383,-0.8012730856682949,-1.4378221670736462,0.2842966103744739,3,3,2021-03-20,5,79
2021-03-20 04:00:00,1.4573029862337898,-0.8491943554136576,-1.4604148970969433,0.2160588149112862,4,3,2021-03-20,5,79
2021-03-20 05:00:00,1.482182696938823,-0.8641692077481924,-1.4759900899961842,0.192254932772965,5,3,2021-03-20,5,79
2021-03-20 06:00:00,1.4714053989569276,-0.8182428427059246,-1.4845423418462729,0.2239934422907266,6,3,2021-03-20,5,79
2021-03-20 07:00:00,2.5371887510747007,-0.7693197649218985,-1.4812210894849258,0.1906680072970769,7,3,2021-03-20,5,79
2021-03-20 08:00:00,2.619596693158842,-0.744352966323425,-1.4509688360366866,0.193841858248853,8,3,2021-03-20,5,79
2021-03-20 09:00:00,2.844552687496929,-0.698444024029672,-1.3865064944030525,0.1652771996828675,9,3,2021-03-20,5,79
2021-03-20 10:00:00,2.9836093792073872,-0.7373751555497594,-1.351021079896028,0.155755646827539,10,3,2021-03-20,5,79
2021-03-20 11:00:00,3.209811435858532,-0.7403701260166613,-1.27557904326112,0.1494079449239866,11,3,2021-03-20,5,79
2021-03-20 12:00:00,3.1212763261749656,-0.794286563520372,-1.2800480893119417,0.1382994665927701,12,3,2021-03-20,5,79
2021-03-20 13:00:00,3.095044245991356,-0.8631586883352715,-1.2780032440572522,0.1605164232552033,13,3,2021-03-20,5,79
2021-03-20 14:00:00,3.1138077412899228,-0.888125486933745,-1.2633251027232322,0.1541687213516509,14,3,2021-03-20,5,79
2021-03-20 15:00:00,3.133905937352163,-0.9280584264924959,-1.2635801679875545,0.1589294977793152,15,3,2021-03-20,5,79
2021-03-20 16:00:00,2.6739097032196804,-0.9510216090136424,-1.2910245419581625,0.155755646827539,16,3,2021-03-20,5,79
2021-03-20 17:00:00,2.257944990054049,-0.9410314050245349,-1.324594805412696,0.1286757736316625,17,3,2021-03-20,5,79
2021-03-20 18:00:00,2.1215050068201324,-0.9100955727904602,-1.348086748571245,0.1893007870048564,18,3,2021-03-20,5,79
2021-03-20 19:00:00,2.3303546285789425,-0.9200700963058841,-1.3396566254282272,0.1665182266188381,19,3,2021-03-20,5,79
2021-03-20 20:00:00,2.1604889462122503,-0.9250617137507375,-1.3459143706843946,0.1428338867975885,20,3,2021-03-20,5,79
2021-03-20 21:00:00,2.2803319804499584,-0.9110886694548662,-1.3581683112222824,0.1385486286690697,21,3,2021-03-20,5,79
2021-03-20 22:00:00,2.2083528999989674,-0.9679913660512468,-1.3907193944045302,0.1405830432071055,22,3,2021-03-20,5,79
2021-03-20 23:00:00,2.1018423698315742,-1.0019308801264808,-1.4048884859949151,0.1289825503825571,23,3,2021-03-20,5,79
2021-03-21 00:00:00,2.506670952906505,-1.0538437015528646,-1.4195698696839882,0.123604336576628,0,3,2021-03-21,6,80
2021-03-21 01:00:00,2.97950696020245,-1.1486826907300698,-1.4394811720767933,0.1250796476242824,1,3,2021-03-21,6,80
2021-03-21 02:00:00,3.273460220440558,-1.2445252302207699,-1.4683305665712358,0.1233323294969977,2,3,2021-03-21,6,80
2021-03-21 03:00:00,3.4702092913185147,-1.3473630032336503,-1.4698609581572,0.1228599293092933,3,3,2021-03-21,6,80
2021-03-21 04:00:00,3.294349478137604,-1.421226745493403,-1.45913740920527,0.1255990730255914,4,3,2021-03-21,6,80
2021-03-21 05:00:00,3.2955483143696425,-1.4591734917233166,-1.4516086607675418,0.1300177934296392,5,3,2021-03-21,6,80
2021-03-21 06:00:00,3.2615230501885373,-1.4891231963923859,-1.4342469302329925,0.1348477252063391,6,3,2021-03-21,6,80
2021-03-21 07:00:00,3.983966195159868,-1.5260681345836358,-1.3399160138326243,0.143248703992375,7,3,2021-03-21,6,80
2021-03-21 08:00:00,4.860008118155872,-1.5260681345836358,-1.2582194742966082,0.1606819088921106,8,3,2021-03-21,6,80
2021-03-21 09:00:00,5.435588659268885,-1.5480295090660936,-1.2026887400545052,0.1676688970305725,9,3,2021-03-21,6,80
2021-03-21 10:00:00,5.6165159618795,-1.5869693519604384,-1.1871189510803608,0.176340409516389,10,3,2021-03-21,6,80
2021-03-21 11:00:00,6.163853756872413,-1.6618349022588548,-1.1673319389646637,0.1986026346765173,11,3,2021-03-21,6,80
2021-03-21 12:00:00,6.252717392899211,-1.7407076847119503,-1.1595438021225384,0.1986026346765173,12,3,2021-03-21,6,80
2021-03-21 13:00:00,6.281264327436301,-1.8994463462825224,-1.1643965268548653,0.2081241875318458,13,3,2021-03-21,6,80
2021-03-21 14:00:00,6.016501944376347,-1.982298484492694,-1.1938835845101257,0.2033634111041815,14,3,2021-03-21,6,80
2021-03-21 15:00:00,5.596088088436496,-2.0991110440763023,-1.2242633705905321,0.4144244993972968,15,3,2021-03-21,6,80
2021-03-21 16:00:00,5.199805289548647,-2.1340541084650564,-1.2725150177341387,0.43664145605973,16,3,2021-03-21,6,80
2021-03-21 17:00:00,4.957310424878318,-2.150020315189166,-1.353317748059993,0.4033160210660803,17,3,2021-03-21,6,80
2021-03-21 18:00:00,4.608216893550797,-2.103100853482492,-1.3865064944030525,0.4017290955901921,18,3,2021-03-21,6,80
2021-03-21 19:00:00,4.465067144534833,-2.111097895043336,-1.4069300888945517,0.4033160210660803,19,3,2021-03-21,6,80
2021-03-21 20:00:00,4.16811218858858,-2.156013740672683,-1.430546322330209,0.4064898720178563,20,3,2021-03-21,6,80
2021-03-21 21:00:00,3.748706601117121,-2.202941913753614,-1.458116067362941,0.3969683191625279,21,3,2021-03-21,6,80
2021-03-21 22:00:00,3.493152511062344,-2.2358796197901847,-1.471138446048873,0.4191852758249611,22,3,2021-03-21,6,80
2021-03-21 23:00:00,3.4356700334515624,-2.2548425392560527,-1.4856901355357477,0.4255329777285134,23,3,2021-03-21,6,80
2021-03-22 00:00:00,3.626310875804352,-2.284802697574211,-1.458244680780124,0.4493368598668347,0,3,2021-03-22,0,81
2021-03-22 01:00:00,3.948927160420296,-2.3177421458856378,-1.4565867565619985,0.5128138789023581,1,3,2021-03-22,0,81
2021-03-22 02:00:00,4.352264490402549,-2.3526817257247044,-1.4547980573566468,0.5096400279505819,2,3,2021-03-22,0,81
2021-03-22 03:00:00,4.753379596977056,-2.370662002175229,-1.445227706019282,0.5207485062817986,3,3,2021-03-22,0,81
2021-03-22 04:00:00,5.143094840284823,-2.3806452370649107,-1.44535199629639,0.5366177610406794,4,3,2021-03-22,0,81
2021-03-22 05:00:00,5.328962292267305,-2.354685341802031,-1.4426738110209576,0.5794647488896577,5,3,2021-03-22,0,81
2021-03-22 06:00:00,4.848851366939715,-2.298775741870082,-1.422628491285879,0.5080531024746939,6,3,2021-03-22,0,81
2021-03-22 07:00:00,5.329444968080907,-2.1340541084650564,-1.3491048480585213,0.5318569846130152,7,3,2021-03-22,0,81
2021-03-22 08:00:00,6.6229022505193775,-2.0412152508155157,-1.2908959285409796,0.5667693450825529,8,3,2021-03-22,0,81
2021-03-22 09:00:00,7.215805881659858,-1.9154055839072313,-1.1885196484641265,0.4223591267767372,9,3,2021-03-22,0,81
2021-03-22 10:00:00,7.116275060232307,-1.867493025536126,-1.107976306542669,0.4049029465419683,10,3,2021-03-22,0,81
2021-03-22 11:00:00,6.680268433207005,-1.7906238591603827,-0.9891321051414286,0.455684561770387,11,3,2021-03-22,0,81
2021-03-22 12:00:00,6.549638996715241,-1.7966172846438995,-0.878714784528153,0.4588584127221632,12,3,2021-03-22,0,81
2021-03-22 13:00:00,6.432277767906281,-1.800598382675832,-0.8857377255772991,0.4477499343909465,13,3,2021-03-22,0,81
2021-03-22 14:00:00,6.75009603082068,-1.728729545119174,-0.9181591145573423,0.4493368598668347,14,3,2021-03-22,0,81
2021-03-22 15:00:00,6.311964524871157,-1.6358924297444646,-1.0159398967362345,0.4731407420051559,15,3,2021-03-22,0,81
2021-03-22 16:00:00,5.724144459265494,-1.556009127878448,-1.117293754185743,0.3874467663071994,16,3,2021-03-22,0,81
2021-03-22 17:00:00,5.047958569198895,-1.4142489347197376,-1.1859689958208488,0.4334676051079538,17,3,2021-03-22,0,81
2021-03-22 18:00:00,4.342669305363802,-1.320401299932107,-1.255539127451138,0.4350545305838419,18,3,2021-03-22,0,81
2021-03-22 19:00:00,4.572522751675026,-1.1736494893285434,-1.240857743762059,0.4064898720178563,19,3,2021-03-22,0,81
2021-03-22 20:00:00,4.371800795746685,-1.110753367248646,-1.305576231445037,0.4080767974937445,20,3,2021-03-22,0,81
2021-03-22 21:00:00,4.267389575981049,-1.0229078693187899,-1.3150233732903156,0.4874230712881487,21,3,2021-03-22,0,81
2021-03-22 22:00:00,4.334007680372494,-1.0229078693187899,-1.3359570983104594,0.4985315496193653,22,3,2021-03-22,0,81
2021-03-22 23:00:00,4.315011173028413,-0.9909545485723933,-1.373485196502142,0.5001184750952535,23,3,2021-03-22,0,81
2021-03-23 00:00:00,4.074358890359285,-0.982974929760039,-1.4150997428481509,0.5096400279505819,0,3,2021-03-23,1,82
2021-03-23 01:00:00,3.985283091694968,-1.0069312089455915,-1.4782856773751274,0.4826622948604845,1,3,2021-03-23,1,82
2021-03-23 02:00:00,3.9824148958882977,-1.0009377834620747,-1.508794076872717,0.5191615808059105,2,3,2021-03-23,1,82
2021-03-23 03:00:00,3.927454386510632,-0.9979410707203163,-1.5293452039963713,0.3890336917830874,3,3,2021-03-23,1,82
2021-03-23 04:00:00,4.082208105020542,-1.0189006371641105,-1.545045767957742,0.3334913001270045,4,3,2021-03-23,1,82
2021-03-23 05:00:00,4.10783647714149,-0.9390434694208661,-1.5634277595495987,0.4921838477158129,5,3,2021-03-23,1,82
2021-03-23 06:00:00,3.568407133430933,-0.854175519209397,-1.5543675387408906,0.4905969222399249,6,3,2021-03-23,1,82
2021-03-23 07:00:00,4.543759075382465,-0.7693197649218985,-1.4029722541574023,0.4604453381980513,7,3,2021-03-23,1,82
2021-03-23 08:00:00,6.422478095087049,-0.6595041811353272,-1.3169363627727693,0.4540976362944989,8,3,2021-03-23,1,82
2021-03-23 09:00:00,6.892171750876268,-0.5387018121455545,-1.2624312935130642,0.4540976362944989,9,3,2021-03-23,1,82
2021-03-23 10:00:00,6.852743224540695,-0.4668260054894957,-1.2250285663835112,0.4572714872462751,10,3,2021-03-23,1,82
2021-03-23 11:00:00,6.702126723398495,-0.3639969438508474,-1.1527802494777892,0.5032923260470297,11,3,2021-03-23,1,82
2021-03-23 12:00:00,7.039713396952889,-0.27414782984366426,-1.1003167831177267,0.4953576986675892,12,3,2021-03-23,1,82
2021-03-23 13:00:00,7.100026331972392,-0.2092655144349293,-1.063170202037518,0.4525107108186108,13,3,2021-03-23,1,82
2021-03-23 14:00:00,7.018223595784652,-0.17730174003941884,-1.071848905734752,0.4842492203363725,14,3,2021-03-23,1,82
2021-03-23 15:00:00,6.522464921475687,-0.10044302731276411,-1.0973770478678537,0.4985315496193653,15,3,2021-03-23,1,82
2021-03-23 16:00:00,5.268941055354864,-0.06747918715344672,-1.1312056189417683,0.4652061146257155,16,3,2021-03-23,1,82
2021-03-23 17:00:00,4.280312236502631,0.040332780555772205,-1.1811184326585593,0.455684561770387,17,3,2021-03-23,1,82
2021-03-23 18:00:00,3.3957611118451627,0.12119175633770542,-1.2573256650864462,0.4842492203363726,18,3,2021-03-23,1,82
2021-03-23 19:00:00,3.20762635604924,0.10322890263566964,-1.2870656264359976,0.5382046865165674,19,3,2021-03-23,1,82
2021-03-23 20:00:00,2.87126627896873,0.16412837773761557,-1.337870087792919,0.4826622948604845,20,3,2021-03-23,1,82
2021-03-23 21:00:00,2.616490585949637,0.2619501414577776,-1.3972300433549822,0.3874467663071994,21,3,2021-03-23,1,82
2021-03-23 22:00:00,2.4484992598235373,0.36279300976756307,-1.4779030794786379,0.4191852758249611,22,3,2021-03-23,1,82
2021-03-23 23:00:00,2.313131425480526,0.4236855157701335,-1.5652164587549442,0.43664145605973,23,3,2021-03-23,1,82
2021-03-24 00:00:00,2.2700990707210704,0.4616218083509329,-1.607977718005406,0.3779252134518708,0,3,2021-03-24,2,83
2021-03-24 01:00:00,2.4434723801681573,0.429678941253625,-1.6543163756665649,0.3604690332171019,1,3,2021-03-24,2,83
2021-03-24 02:00:00,2.740533350276776,0.42868584458921893,-1.6534214856713814,0.3334913001270045,2,3,2021-03-24,2,83
2021-03-24 03:00:00,3.006394882468471,0.421699322441296,-1.637722002495032,0.3350782256028926,3,3,2021-03-24,2,83
2021-03-24 04:00:00,3.037469934632797,0.4236855157701335,-1.628146247232577,0.3858598408313113,4,3,2021-03-24,2,83
2021-03-24 05:00:00,3.038304464939121,0.49057144725619545,-1.625340529324977,0.3461867039341091,5,3,2021-03-24,2,83
2021-03-24 06:00:00,3.3380758288644325,0.5394945250401962,-1.4397351565561,0.3112743434645713,6,3,2021-03-24,2,83
2021-03-24 07:00:00,2.942429149695477,0.6423235866788446,-1.1595438021225384,0.3588821077412138,7,3,2021-03-24,2,83
2021-03-24 08:00:00,5.371074390757262,0.674276907425241,-0.9535202387872587,0.3858598408313113,8,3,2021-03-24,2,83
2021-03-24 09:00:00,6.867991267146333,0.728189860379264,-0.8589320955525307,0.3461867039341091,9,3,2021-03-24,2,83
2021-03-24 10:00:00,6.473895031556848,0.7571220765360118,-0.8345517471089099,0.2954050887056904,10,3,2021-03-24,2,83
2021-03-24 11:00:00,6.457611068735515,0.7431664549886554,-0.7494053417943639,0.2747750575191454,11,3,2021-03-24,2,83
2021-03-24 12:00:00,6.236032047980792,0.6962295705334668,-0.7247699280864148,0.2890573868021381,12,3,2021-03-24,2,83
2021-03-24 13:00:00,6.282528987321626,0.6223571168994818,-0.7007721775392836,0.249384249904936,13,3,2021-03-24,2,83
2021-03-24 14:00:00,5.634112913948232,0.5884176028242225,-0.7354934770383447,0.2573188772843764,14,3,2021-03-24,2,83
2021-03-24 15:00:00,4.566863999081283,0.5554711854134199,-0.7846378526070973,0.2462103989531598,15,3,2021-03-24,2,83
2021-03-24 16:00:00,3.480528476599892,0.5364978122984632,-0.8303366855373948,0.2017764856282935,16,3,2021-03-24,2,83
2021-03-24 17:00:00,2.479729140103841,0.556464282077826,-0.9485399814227645,0.2430365480013837,17,3,2021-03-24,2,83
2021-03-24 18:00:00,1.823174139771777,0.5824241773407309,-1.1009544462785448,0.2874704613262501,18,3,2021-03-24,2,83
2021-03-24 19:00:00,1.6452000762402872,0.6832583342762844,-1.227200944270368,0.2827096848985858,19,3,2021-03-24,2,83
2021-03-24 20:00:00,1.4497750778077,0.6922397611273022,-1.1484398168441503,0.2414496225254956,20,3,2021-03-24,2,83
2021-03-24 21:00:00,1.5707893368194974,0.6652867691999912,-1.2490273977156643,0.2019409261129896,21,3,2021-03-24,2,83
2021-03-24 22:00:00,1.596800950118228,0.6702870980190766,-1.3133643682871685,0.1494079449239866,22,3,2021-03-24,2,83
2021-03-24 23:00:00,1.5646080663294553,0.6033837437845252,-1.2911531553753455,0.1811464544417483,23,3,2021-03-24,2,83
2021-03-25 00:00:00,1.5315765514745048,0.6203535008221295,-1.2448155784992083,0.205173646335538,0,3,2021-03-25,3,84
2021-03-25 01:00:00,1.480789879136689,0.5674580363804282,-1.2070302534731658,0.2382757715737194,1,3,2021-03-25,3,84
2021-03-25 02:00:00,1.459487362590855,0.5724409424510242,-1.1965650121406175,0.2133641700033566,2,3,2021-03-25,3,84
2021-03-25 03:00:00,1.4510343841709954,0.5364978122984632,-1.1920970468748175,0.1605164232552033,3,3,2021-03-25,3,84
2021-03-25 04:00:00,1.3925900491184942,0.5454879505237131,-1.188011679505507,0.1335386901651058,4,3,2021-03-25,3,84
2021-03-25 05:00:00,1.2988537911669855,0.5594609948195844,-1.1825212916123562,0.1478210194480986,5,3,2021-03-25,3,84
2021-03-25 06:00:00,1.241955626177091,0.6003870310427667,-1.142951590521043,0.1954287837247411,6,3,2021-03-25,3,84
2021-03-25 07:00:00,0.7016831725507551,0.7591256926133642,-0.9727949588042615,0.2255803677666147,7,3,2021-03-25,3,84
2021-03-25 08:00:00,1.8604539479641369,0.867948179735504,-0.7033249917525924,0.193841858248853,8,3,2021-03-25,3,84
2021-03-25 09:00:00,2.9685507701653715,0.8829317434442961,-0.5655908298008697,0.2239934422907266,9,3,2021-03-25,3,84
2021-03-25 10:00:00,3.5004505015473484,0.8809281273669438,-0.45236779127999416,0.230341144194279,10,3,2021-03-25,3,84
2021-03-25 11:00:00,3.769279074868345,0.8599685609231495,-0.36633189989536097,0.2446234734772718,11,3,2021-03-25,3,84
2021-03-25 12:00:00,3.906181078452653,0.8220218146932362,-0.3026325924846746,0.2541450263326003,12,3,2021-03-25,3,84
2021-03-25 13:00:00,3.800113345862132,0.7461631677304138,-0.2804202987878359,0.21288496395951,13,3,2021-03-25,3,84
2021-03-25 14:00:00,3.5774364712934155,0.705228420132974,-0.2961241051042537,0.2176457403871743,14,3,2021-03-25,3,84
2021-03-25 15:00:00,3.0155644590097395,0.7092095181649065,-0.3543319438367736,0.1890810818211888,15,3,2021-03-25,3,84
2021-03-25 16:00:00,1.9761091550418104,0.745152648317493,-0.4320695678506248,0.1494079449239866,16,3,2021-03-25,3,84
2021-03-25 17:00:00,1.1031353649103857,0.7820888751344853,-0.5541031658409765,0.1509948703998747,17,3,2021-03-25,3,84
2021-03-25 18:00:00,0.7174358992911701,0.8230218804570686,-0.6763896675256194,0.098626329695568,18,3,2021-03-25,3,84
2021-03-25 19:00:00,0.9589481177528052,0.860961657587581,-0.744046809673455,0.0859309258884633,19,3,2021-03-25,3,84
2021-03-25 20:00:00,1.3845658155302274,0.92086106692572,-0.9910494177639569,0.1224302118338892,20,3,2021-03-25,3,84
2021-03-25 21:00:00,1.6097573928335909,0.9398344400406767,-1.1855853171393436,0.136712541116882,21,3,2021-03-25,3,84
2021-03-25 22:00:00,1.7201165442069617,0.9727808574514794,-1.3196188711882766,0.1684510506346437,22,3,2021-03-25,3,84
2021-03-25 23:00:00,1.7942284715203498,0.9528143876721166,-1.4154823407446404,0.1240171373097773,23,3,2021-03-25,3,84
2021-03-26 00:00:00,1.7989257193706056,0.9667874319679625,-1.473944163956473,0.1129086589785607,0,3,2021-03-26,4,85
2021-03-26 01:00:00,1.7990976890915178,0.9358341769853983,-1.5098154187150399,0.1621033487310914,1,3,2021-03-26,4,85
2021-03-26 02:00:00,1.7981670314871754,0.922864683003047,-1.531899098994702,0.1224302118338892,2,3,2021-03-26,4,85
2021-03-26 03:00:00,1.8500450121536505,0.92985120515097,-1.5571754182185218,0.1397575356935585,3,3,2021-03-26,4,85
2021-03-26 04:00:00,1.8855731360871688,0.9687910480453148,-1.5751726503438577,0.0684747456536944,4,3,2021-03-26,4,85
2021-03-26 05:00:00,1.897385964361192,0.9937404238952735,-1.5885765461412575,0.0605401182742539,5,3,2021-03-26,4,85
2021-03-26 06:00:00,1.507208270950687,1.076603015754559,-1.4218643762779157,0.0351493106600446,6,3,2021-03-26,4,85
2021-03-26 07:00:00,0.986332650446886,1.2093817820622514,-0.8432282892361067,0.0414970125635969,7,3,2021-03-26,4,85
2021-03-26 08:00:00,0.9651408378586116,1.286250948437995,-0.41445385283676894,0.0637139692260301,8,3,2021-03-26,4,85
2021-03-26 09:00:00,0.9795814615643256,1.4220264274874712,-0.2181292542560368,0.1160825099303369,9,3,2021-03-26,4,85
2021-03-26 10:00:00,1.279685273920351,1.4529761979203475,-0.08511920361946418,0.1430602430204343,10,3,2021-03-26,4,85
2021-03-26 11:00:00,1.65787703089864,1.428019852970988,0.0029593714498211588,0.1509948703998747,11,3,2021-03-26,4,85
2021-03-26 12:00:00,2.142616024098961,1.3910836261539956,0.04917157726383455,0.2049503365800696,12,3,2021-03-26,4,85
2021-03-26 13:00:00,2.689750547776319,1.3231871752550126,0.041508811483833064,0.1906680072970769,13,3,2021-03-26,4,85
2021-03-26 14:00:00,3.1594395301090987,1.3181955578101594,-0.0151653933076697,0.2224065168148385,14,3,2021-03-26,4,85
2021-03-26 15:00:00,3.2368977482598136,1.3152075564426582,-0.08882089230726951,0.2398626970496075,15,3,2021-03-26,4,85
2021-03-26 16:00:00,2.8273701339528934,1.329180600738504,-0.1943844074031966,0.2525581008567122,16,3,2021-03-26,4,85
2021-03-26 17:00:00,2.5773681232469143,1.3451572611117277,-0.3676093877870341,0.3461867039341091,17,3,2021-03-26,4,85
2021-03-26 18:00:00,2.229042520389425,1.3980701483019184,-0.5874194448162033,0.3430128529823329,18,3,2021-03-26,4,85
2021-03-26 19:00:00,2.288397375154475,1.455965941562705,-0.7241333457106125,0.2827096848985858,19,3,2021-03-26,4,85
2021-03-26 20:00:00,2.2440975231813365,1.4839294529029372,-0.8604624871384948,0.2827096848985858,20,3,2021-03-26,4,85
2021-03-26 21:00:00,2.3291839597379767,1.5028854032694043,-0.9510927956360735,0.2239934422907266,21,3,2021-03-26,4,85
2021-03-26 22:00:00,2.35532317896571,1.5128860609075752,-0.9881129248691368,0.2192326658630624,22,3,2021-03-26,4,85
2021-03-26 23:00:00,2.3862252004079267,1.4919090717152914,-0.9867079043453025,0.2097111130077339,23,3,2021-03-26,4,85
2021-03-27 00:00:00,2.529635632208412,1.463962983123549,-0.9773882951321914,0.2287542187183909,0,3,2021-03-27,5,86
2021-03-27 01:00:00,2.6641223899109026,1.4460001294215132,-0.9343698090473639,0.230341144194279,1,3,2021-03-27,5,86
2021-03-27 02:00:00,2.5984830587499506,1.4100395765204374,-0.9269696740268185,0.2332506341643317,2,3,2021-03-27,5,86
2021-03-27 03:00:00,2.5089062130485567,1.3910836261539956,-0.9336056940394005,0.266840430139705,3,3,2021-03-27,5,86
2021-03-27 04:00:00,3.1470390901976577,1.431007854338489,-0.8807596297828425,0.2382757715737194,4,3,2021-03-27,5,86
2021-03-27 05:00:00,2.9379131638504448,1.433002759041584,-0.8806310163656595,0.2247494810103423,5,3,2021-03-27,5,86
2021-03-27 06:00:00,3.190032610075052,1.4988955938632145,-0.8120822265777055,0.2160588149112862,6,3,2021-03-27,5,86
2021-03-27 07:00:00,3.281108637607613,1.6067249843209481,-0.7302581544095221,0.2239934422907266,7,3,2021-03-27,5,86
2021-03-27 08:00:00,4.03959933118453,1.5867515454421846,-0.5488678432121602,0.2462103989531598,8,3,2021-03-27,5,86
2021-03-27 09:00:00,4.1451612146235295,1.7155474714431134,-0.3635207780626707,0.249384249904936,9,3,2021-03-27,5,86
2021-03-27 10:00:00,4.755123827354855,1.7095540459595966,-0.22298089820334802,0.2985789396574667,10,3,2021-03-27,5,86
2021-03-27 11:00:00,4.86596466000578,1.7005639077343213,-0.12520011602445585,0.249384249904936,11,3,2021-03-27,5,86
2021-03-27 12:00:00,4.954237343573807,1.6566324473951484,-0.06571370861524721,0.2462103989531598,12,3,2021-03-27,5,86
2021-03-27 13:00:00,4.955920397436787,1.6147046031333026,-0.06941539730304641,0.2366888460978313,13,3,2021-03-27,5,86
2021-03-27 14:00:00,4.9243461518665255,1.5887516769698238,-0.11039336127325294,0.2224065168148385,14,3,2021-03-27,5,86
2021-03-27 15:00:00,4.615418531442891,1.5937450366895083,-0.1883849697664169,0.2176457403871743,15,3,2021-03-27,5,86
2021-03-27 16:00:00,3.934666306029873,1.6097129856884747,-0.2952292151090701,0.2097111130077339,16,3,2021-03-27,5,86
2021-03-27 17:00:00,2.816342515963044,1.6286881010782623,-0.4235183967855517,0.1668641251587556,17,3,2021-03-27,5,86
2021-03-27 18:00:00,2.2600633008294366,1.6396714017317762,-0.5620155929602161,0.1779726034899722,18,3,2021-03-27,5,86
2021-03-27 19:00:00,2.175683471256931,1.6536444460276474,-0.668092480939853,0.1700379761105318,19,3,2021-03-27,5,86
2021-03-27 20:00:00,2.1769118070689863,1.7125507587013549,-0.7694484999594049,0.174798752538196,20,3,2021-03-27,5,86
2021-03-27 21:00:00,2.122831746978799,1.807400201527649,-0.8137412315808464,0.1541687213516509,21,3,2021-03-27,5,86
2021-03-27 22:00:00,2.0809297807816054,1.8842519451549027,-0.8468035260767666,0.1256040627856654,22,3,2021-03-27,5,86
2021-03-27 23:00:00,2.0673945538168685,1.8972318927863425,-0.9001608016469909,0.1129086589785607,23,3,2021-03-27,5,86
2021-03-28 00:00:00,2.0357737537608864,1.9212055947203845,-0.9782853466974124,0.0779962985090229,0,3,2021-03-28,6,87
2021-03-28 01:00:00,1.923643105144861,1.8862555612322298,-1.041215135175039,0.0716485966054705,1,3,2021-03-28,6,87
2021-03-28 02:00:00,1.779015390174388,1.868292707530194,-1.0470859593946418,0.1929375586316925,2,3,2021-03-28,6,87
2021-03-28 03:00:00,1.6858476110685718,1.8692858041946,-1.1078476931254924,0.1874475213498441,3,3,2021-03-28,6,87
2021-03-28 04:00:00,1.579113147319751,1.8712894202719523,-1.1823948397652106,0.1783972609223474,4,3,2021-03-28,6,87
2021-03-28 05:00:00,1.4532608809000982,1.9581418215373771,-1.2398385634897733,0.1144955844544488,5,3,2021-03-28,6,87
2021-03-28 06:00:00,1.1480519439324948,2.0679399825754587,-1.1366960068349132,0.1514773384634236,6,3,2021-03-28,6,87
2021-03-28 07:00:00,0.7453387283163309,2.1478232844414755,-0.8543333552995105,0.1287779137374416,7,3,2021-03-28,6,87
2021-03-28 08:00:00,0.2404776462011455,2.2746086252656763,-0.4284943310099711,0.1097348080267845,8,3,2021-03-28,6,87
2021-03-28 09:00:00,0.937189101646306,2.350484694976988,-0.16336803894699387,0.098626329695568,9,3,2021-03-28,6,87
2021-03-28 10:00:00,1.249149870286048,2.3514777916414196,-0.014017599618201182,0.117669435406225,10,3,2021-03-28,6,87
2021-03-28 11:00:00,1.2631078764782682,2.3704511647563766,0.090783962039806,0.1097348080267845,11,3,2021-03-28,6,87
2021-03-28 12:00:00,0.9668121914610956,2.2985649044512293,0.14529011208452672,0.117669435406225,12,3,2021-03-28,6,87
2021-03-28 13:00:00,0.7719596005603564,2.25164544274453,0.1772013705359131,0.1398863920686582,13,3,2021-03-28,6,87
2021-03-28 14:00:00,0.4937701786929178,2.205719077702262,0.2068170416083563,0.1113217335026726,14,3,2021-03-28,6,87
2021-03-28 15:00:00,0.4543528818727866,2.166796657556432,0.19379790527747714,0.1256040627856654,15,3,2021-03-28,6,87
2021-03-28 16:00:00,0.9371080404867396,2.192749583719911,0.13928959366272523,0.098626329695568,16,3,2021-03-28,6,87
2021-03-28 17:00:00,1.3420399603530355,2.2296753568878147,-0.002531016443323555,0.0875178513643514,17,3,2021-03-28,6,87
2021-03-28 18:00:00,1.202249059522095,2.286586764858453,-0.25872029718968526,0.0462577889912612,18,3,2021-03-28,6,87
2021-03-28 19:00:00,1.0769646189928226,2.323531703049677,-0.324845966966535,0.0510185654189254,19,3,2021-03-28,6,87
2021-03-28 20:00:00,0.7526280815732997,2.3375047473455486,-0.41649545573640545,0.0859309258884633,20,3,2021-03-28,6,87
2021-03-28 21:00:00,0.8126015644719856,2.4103841043151273,-0.5035537697483896,0.0938655532679037,21,3,2021-03-28,6,87
2021-03-28 22:00:00,1.1278351443074983,2.4552999499444743,-0.6531581935564889,0.1129086589785607,22,3,2021-03-28,6,87
2021-03-28 23:00:00,1.148241297826102,2.468286866675315,-0.6974541675329895,0.1065609570750084,23,3,2021-03-28,6,87
2021-03-29 00:00:00,1.0592368123517717,2.474273323059431,-0.6555845559226523,0.0875178513643514,0,3,2021-03-29,0,88
2021-03-29 01:00:00,1.016335042730528,2.43434038350068,-0.6646490998714351,0.081170149460799,1,3,2021-03-29,0,88
2021-03-29 02:00:00,1.0007232803739672,2.4023940318536843,-0.7190244749289417,0.0891047768402394,2,3,2021-03-29,0,88
